ORDERDATE,PRICE,SALES,CITY,COUNTRY,PRODUCTLINE,CUSTOMERNAME,DEALSIZE,OCCUPATION,ANNUAL_INCOME,MONTH
2020-09-03,919.5,5609.42,Phoenix,Canada,Toys,Customer_2437,Large,Doctor,153854.08,9
2020-09-04,580.64,746.31,New York,Germany,Food & Beverage,Customer_2438,Large,Student,23858.84,9
2020-09-05,709.32,4432.8,Chicago,Canada,Sports,Customer_2439,Large,Manager,149323.21,9
2020-09-06,422.86,1119.37,Houston,Mexico,Automotive,Customer_2440,Large,Manager,90016.64,9
2020-09-07,231.46,2014.4,Houston,Germany,Toys,Customer_2441,Small,Doctor,258743.49,9
2020-09-08,726.32,2296.29,Los Angeles,Canada,Electronics,Customer_2442,Large,Engineer,130668.26,9
2020-09-09,611.75,1924.83,San Diego,Germany,Beauty,Customer_2443,Medium,Artist,34239.06,9
2020-09-10,506.33,2249.96,Philadelphia,Canada,Sports,Customer_2444,Medium,Lawyer,129073.27,9
2020-09-11,627.78,602.74,Dallas,USA,Sports,Customer_2445,Medium,Accountant,115659.15,9
2020-09-12,216.2,500.77,Philadelphia,USA,Electronics,Customer_2446,Medium,Manager,177337.29,9
2020-09-13,796.0,7639.51,Chicago,USA,Sports,Customer_2447,Small,Doctor,239559.41,9
2020-09-14,948.68,6406.03,Los Angeles,Canada,Books,Customer_2448,Medium,Doctor,116446.64,9
2020-09-15,892.19,672.71,Dallas,Germany,Jewelry,Customer_2449,Small,Artist,45095.84,9
2020-09-16,328.22,287.64,Chicago,USA,Books,Customer_2450,Medium,Artist,53558.11,9
2020-09-17,411.95,526.8,Philadelphia,UK,Jewelry,Customer_2451,Large,Teacher,47496.45,9
2020-09-18,810.32,3009.99,San Jose,UK,Automotive,Customer_2452,Large,Teacher,57929.06,9
2020-09-19,599.17,4166.44,Los Angeles,USA,Beauty,Customer_2453,Large,Engineer,114092.33,9
2020-09-20,552.44,2332.8,San Antonio,USA,Toys,Customer_2454,Large,Engineer,89463.9,9
2020-09-21,927.38,871.04,New York,Mexico,Books,Customer_2455,Small,Student,26714.17,9
2020-09-22,540.66,1468.01,Dallas,UK,Automotive,Customer_2456,Large,Engineer,135640.46,9
2020-09-23,519.79,1484.27,New York,UK,Books,Customer_2457,Large,Salesperson,52652.66,9
2020-09-24,51.6,125.19,Dallas,USA,Food & Beverage,Customer_2458,Small,Artist,70319.43,9
2020-09-25,78.72,82.69,New York,Mexico,Clothing,Customer_2459,Medium,Accountant,57250.36,9
2020-09-26,17.35,31.1,New York,Germany,Toys,Customer_2460,Small,Salesperson,88641.04,9
2020-09-27,914.11,3782.44,San Diego,Mexico,Automotive,Customer_2461,Medium,Lawyer,105967.57,9
2020-09-28,414.3,2773.92,New York,Mexico,Books,Customer_2462,Large,Doctor,116585.43,9
2020-09-29,473.88,598.19,San Diego,UK,Beauty,Customer_2463,Small,Engineer,117759.79,9
2020-09-30,846.93,8013.46,Chicago,USA,Beauty,Customer_2464,Medium,Doctor,194387.47,9
2020-10-01,613.15,5399.75,Houston,USA,Books,Customer_2465,Small,Manager,188025.78,10
2020-10-02,613.41,1336.96,Los Angeles,USA,Books,Customer_2466,Medium,Student,20447.84,10
2020-10-03,303.57,481.97,Philadelphia,Mexico,Sports,Customer_2467,Large,Manager,107329.79,10
2020-10-04,835.57,731.02,San Antonio,Mexico,Beauty,Customer_2468,Large,Student,22511.02,10
2020-10-05,174.17,291.96,San Jose,Canada,Electronics,Customer_2469,Large,Teacher,58237.85,10
2020-10-06,62.62,144.08,Chicago,Germany,Electronics,Customer_2470,Medium,Doctor,168885.61,10
2020-10-07,199.69,916.91,Dallas,Canada,Electronics,Customer_2471,Large,Student,25406.12,10
2020-10-08,275.06,2424.39,Chicago,Germany,Home & Garden,Customer_2472,Small,Entrepreneur,391802.83,10
2020-10-09,289.49,683.57,San Antonio,Canada,Food & Beverage,Customer_2473,Medium,Salesperson,89708.88,10
2020-10-10,673.81,1864.75,Houston,Canada,Clothing,Customer_2474,Small,Student,29592.85,10
2020-10-11,225.65,587.74,Phoenix,Canada,Books,Customer_2475,Medium,Student,18999.84,10
2020-10-12,679.89,1913.93,Dallas,Canada,Home & Garden,Customer_2476,Medium,Salesperson,80126.54,10
2020-10-13,100.22,138.44,Chicago,Mexico,Electronics,Customer_2477,Small,Doctor,178851.65,10
2020-10-14,155.73,78.15,Chicago,Germany,Clothing,Customer_2478,Large,Doctor,235416.39,10
2020-10-15,513.73,1022.7,Dallas,Canada,Clothing,Customer_2479,Small,Salesperson,63318.72,10
2020-10-16,922.68,1772.33,Dallas,Canada,Toys,Customer_2480,Large,Manager,199190.5,10
2020-10-17,860.97,2359.4,Houston,USA,Home & Garden,Customer_2481,Small,Entrepreneur,378005.96,10
2020-10-18,969.07,2507.38,New York,Mexico,Food & Beverage,Customer_2482,Medium,Accountant,116674.39,10
2020-10-19,653.97,1339.6,New York,UK,Automotive,Customer_2483,Small,Lawyer,221944.82,10
2020-10-20,679.06,2228.38,Dallas,USA,Clothing,Customer_2484,Small,Entrepreneur,456305.46,10
2020-10-21,628.77,2220.25,Philadelphia,UK,Clothing,Customer_2485,Medium,Doctor,262883.84,10
2020-10-22,626.59,4187.04,Phoenix,Canada,Sports,Customer_2486,Large,Accountant,82141.14,10
2020-10-23,155.65,500.53,San Jose,Germany,Home & Garden,Customer_2487,Large,Teacher,50071.54,10
2020-10-24,548.3,2513.59,Chicago,UK,Jewelry,Customer_2488,Medium,Engineer,93328.82,10
2020-10-25,392.21,1210.78,Chicago,UK,Clothing,Customer_2489,Large,Student,15303.54,10
2020-10-26,448.11,424.04,Los Angeles,UK,Beauty,Customer_2490,Large,Salesperson,66679.52,10
2020-10-27,528.36,3413.67,San Antonio,Germany,Beauty,Customer_2491,Large,Salesperson,65354.05,10
2020-10-28,137.11,139.94,Dallas,USA,Jewelry,Customer_2492,Medium,Student,22878.76,10
2020-10-29,365.89,1159.55,Philadelphia,Mexico,Home & Garden,Customer_2493,Medium,Engineer,147662.81,10
2020-10-30,72.82,340.72,San Jose,Germany,Clothing,Customer_2494,Small,Lawyer,234947.18,10
2020-10-31,979.87,2463.92,New York,USA,Books,Customer_2495,Small,Engineer,74554.15,10
2020-11-01,127.34,85.03,Philadelphia,Canada,Automotive,Customer_2496,Small,Accountant,75821.78,11
2020-11-02,265.94,2201.47,San Diego,USA,Automotive,Customer_2497,Large,Engineer,98156.06,11
2020-11-03,892.38,1237.74,San Diego,UK,Food & Beverage,Customer_2498,Small,Accountant,75237.3,11
2020-11-04,487.88,5595.7,San Jose,USA,Home & Garden,Customer_2499,Large,Engineer,131864.64,11
2020-11-05,144.28,2021.61,Chicago,USA,Electronics,Customer_2500,Large,Lawyer,169086.4,11
2020-11-06,390.39,1410.81,New York,Canada,Jewelry,Customer_2501,Large,Lawyer,177256.97,11
2020-11-07,124.71,1197.99,Phoenix,Canada,Beauty,Customer_2502,Small,Doctor,270602.71,11
2020-11-08,208.21,755.74,Philadelphia,USA,Food & Beverage,Customer_2503,Small,Student,27088.92,11
2020-11-09,61.51,365.71,San Jose,Germany,Electronics,Customer_2504,Small,Lawyer,102475.96,11
2020-11-10,443.85,2725.97,Dallas,Canada,Sports,Customer_2505,Large,Accountant,99974.02,11
2020-11-11,808.57,3288.11,Los Angeles,UK,Books,Customer_2506,Large,Lawyer,154024.14,11
2020-11-12,590.11,864.9,New York,Germany,Clothing,Customer_2507,Medium,Doctor,158929.78,11
2020-11-13,610.28,2900.6,San Antonio,USA,Books,Customer_2508,Medium,Salesperson,33501.32,11
2020-11-14,208.58,195.82,Los Angeles,UK,Toys,Customer_2509,Large,Accountant,84107.47,11
2020-11-15,350.45,2196.62,Los Angeles,UK,Food & Beverage,Customer_2510,Medium,Doctor,171087.34,11
2020-11-16,846.79,2126.63,Chicago,Germany,Jewelry,Customer_2511,Large,Manager,102696.7,11
2020-11-17,96.98,583.21,Houston,USA,Beauty,Customer_2512,Medium,Manager,160307.32,11
2020-11-18,859.35,747.96,San Antonio,UK,Jewelry,Customer_2513,Large,Teacher,70779.42,11
2020-11-19,488.85,553.05,New York,Canada,Food & Beverage,Customer_2514,Medium,Engineer,82031.06,11
2020-11-20,838.78,1372.42,Philadelphia,Canada,Electronics,Customer_2515,Large,Student,15741.71,11
2020-11-21,324.83,1498.23,San Antonio,Germany,Food & Beverage,Customer_2516,Small,Artist,70925.16,11
2020-11-22,345.45,1318.79,Chicago,Canada,Electronics,Customer_2517,Medium,Entrepreneur,54481.88,11
2020-11-23,754.09,6518.23,Chicago,Mexico,Automotive,Customer_2518,Large,Doctor,287422.5,11
2020-11-24,787.15,3248.92,Los Angeles,USA,Clothing,Customer_2519,Small,Salesperson,73933.39,11
2020-11-25,237.35,1638.13,Phoenix,UK,Clothing,Customer_2520,Large,Entrepreneur,194830.99,11
2020-11-26,973.14,1523.19,San Antonio,UK,Electronics,Customer_2521,Small,Salesperson,47253.45,11
2020-11-27,93.65,556.15,Chicago,Germany,Beauty,Customer_2522,Large,Entrepreneur,54052.55,11
2020-11-28,77.82,542.72,San Antonio,Germany,Automotive,Customer_2523,Large,Doctor,147094.28,11
2020-11-29,599.55,2312.74,San Diego,UK,Beauty,Customer_2524,Large,Artist,28263.7,11
2020-11-30,725.51,9920.13,Chicago,Canada,Automotive,Customer_2525,Medium,Entrepreneur,325474.8,11
2020-12-01,961.28,694.34,New York,Germany,Home & Garden,Customer_2526,Small,Doctor,133309.12,12
2020-12-02,410.9,1868.03,Chicago,Mexico,Beauty,Customer_2527,Small,Lawyer,169867.07,12
2020-12-03,35.04,152.74,Philadelphia,Germany,Automotive,Customer_2528,Small,Artist,55406.99,12
2020-12-04,606.87,2506.62,New York,Canada,Electronics,Customer_2529,Medium,Accountant,70862.92,12
2020-12-05,296.8,1687.09,Dallas,USA,Jewelry,Customer_2530,Medium,Salesperson,32454.55,12
2020-12-06,438.62,2462.28,Chicago,Mexico,Sports,Customer_2531,Small,Manager,74843.0,12
2020-12-07,493.58,725.46,Chicago,Germany,Beauty,Customer_2532,Medium,Engineer,62371.26,12
2020-12-08,73.87,530.68,San Antonio,USA,Automotive,Customer_2533,Medium,Manager,166086.21,12
2020-12-09,491.12,837.74,San Antonio,USA,Electronics,Customer_2534,Small,Artist,39080.58,12
2020-12-10,432.06,2270.46,Philadelphia,UK,Toys,Customer_2535,Large,Accountant,105741.01,12
2020-12-11,715.42,2858.75,San Antonio,Canada,Toys,Customer_2536,Large,Salesperson,60221.3,12
2020-12-12,649.21,1715.93,Phoenix,UK,Clothing,Customer_2537,Small,Accountant,81709.87,12
2020-12-13,193.36,1838.36,San Diego,Canada,Clothing,Customer_2538,Medium,Entrepreneur,280797.17,12
2020-12-14,214.08,1105.59,San Jose,USA,Electronics,Customer_2539,Medium,Salesperson,79912.2,12
2020-12-15,258.5,1125.67,Los Angeles,Germany,Toys,Customer_2540,Small,Entrepreneur,173076.29,12
2020-12-16,187.16,171.09,Phoenix,Canada,Beauty,Customer_2541,Small,Doctor,124317.47,12
2020-12-17,660.64,1974.14,Dallas,Canada,Automotive,Customer_2542,Small,Artist,53363.44,12
2020-12-18,994.49,1396.73,Houston,USA,Sports,Customer_2543,Small,Doctor,165395.52,12
2020-12-19,655.59,2728.08,San Diego,Mexico,Automotive,Customer_2544,Medium,Teacher,57699.65,12
2020-12-20,610.61,4668.65,Chicago,USA,Clothing,Customer_2545,Large,Accountant,95286.27,12
2020-12-21,415.83,1665.24,Philadelphia,USA,Toys,Customer_2546,Small,Entrepreneur,272356.58,12
2020-12-22,319.45,751.74,San Diego,Canada,Clothing,Customer_2547,Medium,Lawyer,185447.4,12
2020-12-23,911.96,8834.79,Dallas,USA,Automotive,Customer_2548,Small,Doctor,208840.0,12
2020-12-24,969.31,6522.8,San Antonio,UK,Clothing,Customer_2549,Large,Teacher,69591.85,12
2020-12-25,501.81,2073.08,Philadelphia,USA,Sports,Customer_2550,Small,Student,25589.05,12
2020-12-26,297.3,1659.72,Philadelphia,Germany,Food & Beverage,Customer_2551,Medium,Manager,139444.69,12
2020-12-27,772.42,2112.3,Philadelphia,USA,Food & Beverage,Customer_2552,Small,Salesperson,77523.21,12
2020-12-28,141.13,430.74,San Jose,USA,Home & Garden,Customer_2553,Large,Teacher,74942.38,12
2020-12-29,767.93,1182.45,Dallas,Germany,Automotive,Customer_2554,Medium,Artist,45936.28,12
2020-12-30,820.76,3830.69,Chicago,Mexico,Food & Beverage,Customer_2555,Medium,Doctor,182552.61,12
2020-01-01,133.65,252.02,Houston,Mexico,Jewelry,Customer_2556,Large,Artist,65854.74,1
2020-01-02,977.09,7664.07,Chicago,Mexico,Sports,Customer_2557,Small,Manager,145732.0,1
2020-01-03,985.66,2829.31,Dallas,UK,Home & Garden,Customer_2558,Small,Lawyer,92071.15,1
2020-01-04,937.35,5495.15,Phoenix,Germany,Clothing,Customer_2559,Medium,Accountant,112447.84,1
2020-01-05,501.07,714.29,San Jose,UK,Clothing,Customer_2560,Large,Accountant,52154.82,1
2020-01-06,253.61,655.96,San Diego,UK,Home & Garden,Customer_2561,Medium,Artist,64903.78,1
2020-01-07,586.19,3282.06,San Diego,UK,Automotive,Customer_2562,Medium,Entrepreneur,391457.36,1
2020-01-08,425.73,6447.87,Dallas,Germany,Toys,Customer_2563,Large,Lawyer,242028.88,1
2020-01-09,213.89,478.37,San Jose,Canada,Beauty,Customer_2564,Large,Accountant,53789.41,1
2020-01-10,429.44,5707.55,San Antonio,Canada,Clothing,Customer_2565,Large,Lawyer,181465.67,1
2020-01-11,667.25,1342.35,Chicago,Mexico,Food & Beverage,Customer_2566,Small,Teacher,57113.62,1
2020-01-12,80.2,238.16,Phoenix,UK,Electronics,Customer_2567,Medium,Lawyer,136207.6,1
2020-01-13,340.08,301.63,Chicago,Mexico,Clothing,Customer_2568,Medium,Engineer,68128.67,1
2020-01-14,27.62,27.45,Los Angeles,UK,Beauty,Customer_2569,Small,Manager,143145.04,1
2020-01-15,752.0,1447.04,Chicago,Mexico,Automotive,Customer_2570,Large,Accountant,83532.85,1
2020-01-16,644.28,2421.95,San Jose,USA,Beauty,Customer_2571,Small,Lawyer,97774.26,1
2020-01-17,72.05,11.0,Dallas,Germany,Food & Beverage,Customer_2572,Medium,Artist,56749.37,1
2020-01-18,965.09,613.36,Dallas,UK,Jewelry,Customer_2573,Small,Student,26069.3,1
2020-01-19,32.4,11.0,San Diego,UK,Beauty,Customer_2574,Medium,Engineer,129055.05,1
2020-01-20,594.06,2547.25,San Antonio,UK,Home & Garden,Customer_2575,Small,Engineer,141483.59,1
2020-01-21,778.6,3516.11,New York,Germany,Books,Customer_2576,Small,Entrepreneur,234261.83,1
2020-01-22,790.02,1581.68,Dallas,USA,Home & Garden,Customer_2577,Medium,Lawyer,242022.37,1
2020-01-23,43.94,187.88,San Jose,Canada,Sports,Customer_2578,Medium,Entrepreneur,439443.23,1
2020-01-24,907.35,8520.4,Los Angeles,Germany,Jewelry,Customer_2579,Small,Entrepreneur,183425.71,1
2020-01-25,919.27,2108.68,Philadelphia,USA,Home & Garden,Customer_2580,Small,Student,17389.25,1
2020-01-26,565.78,2641.65,San Jose,Mexico,Home & Garden,Customer_2581,Small,Teacher,57415.58,1
2020-01-27,487.26,706.65,Phoenix,UK,Food & Beverage,Customer_2582,Small,Lawyer,148322.78,1
2020-01-28,54.42,108.85,Philadelphia,UK,Home & Garden,Customer_2583,Medium,Doctor,215143.86,1
2020-01-29,566.33,5345.21,San Diego,Canada,Home & Garden,Customer_2584,Large,Accountant,90837.04,1
2020-01-30,415.29,3320.78,San Diego,Mexico,Beauty,Customer_2585,Medium,Entrepreneur,387494.14,1
2020-01-31,775.08,5193.33,San Jose,USA,Beauty,Customer_2586,Large,Manager,136285.69,1
2020-02-01,409.84,797.47,Los Angeles,Mexico,Sports,Customer_2587,Medium,Salesperson,37337.58,2
2020-02-02,686.75,2856.51,San Antonio,Mexico,Beauty,Customer_2588,Large,Manager,181577.87,2
2020-02-03,110.39,480.98,Los Angeles,Canada,Clothing,Customer_2589,Medium,Student,19646.47,2
2020-02-04,141.62,318.04,New York,USA,Sports,Customer_2590,Large,Student,29569.46,2
2020-02-05,148.31,352.48,San Diego,Canada,Food & Beverage,Customer_2591,Small,Artist,27071.61,2
2020-02-06,55.07,177.58,Dallas,USA,Automotive,Customer_2592,Small,Teacher,78330.05,2
2020-02-07,545.92,1788.87,San Antonio,Germany,Sports,Customer_2593,Large,Accountant,56370.83,2
2020-02-08,796.03,6012.22,Houston,Germany,Beauty,Customer_2594,Small,Entrepreneur,153966.26,2
2020-02-09,614.31,5660.71,San Antonio,UK,Books,Customer_2595,Large,Manager,76055.39,2
2020-02-10,579.21,1959.04,Houston,Canada,Automotive,Customer_2596,Large,Salesperson,79357.92,2
2020-02-11,683.82,534.69,San Antonio,Germany,Beauty,Customer_2597,Small,Student,27754.48,2
2020-02-12,346.25,521.81,Houston,Mexico,Food & Beverage,Customer_2598,Small,Student,21511.07,2
2020-02-13,368.33,1577.05,Dallas,Mexico,Sports,Customer_2599,Medium,Teacher,77140.88,2
2020-02-14,321.13,472.96,Phoenix,Germany,Beauty,Customer_2600,Large,Salesperson,71320.94,2
2020-02-15,714.99,3332.83,San Antonio,Canada,Automotive,Customer_2601,Medium,Salesperson,74100.5,2
2020-02-16,170.02,1568.5,San Diego,UK,Automotive,Customer_2602,Large,Teacher,73816.77,2
2020-02-17,22.9,77.19,Phoenix,Mexico,Toys,Customer_2603,Large,Student,19452.0,2
2020-02-18,600.23,4760.78,New York,UK,Clothing,Customer_2604,Medium,Accountant,74798.6,2
2020-02-19,942.96,9799.53,Houston,Mexico,Home & Garden,Customer_2605,Small,Lawyer,234011.83,2
2020-02-20,613.31,5374.54,Chicago,USA,Electronics,Customer_2606,Medium,Lawyer,233163.79,2
2020-02-21,785.09,3988.06,San Antonio,Germany,Jewelry,Customer_2607,Small,Teacher,79059.31,2
2020-02-22,676.06,1506.46,Philadelphia,Canada,Sports,Customer_2608,Small,Salesperson,93128.68,2
2020-02-23,502.46,1520.4,Philadelphia,Mexico,Jewelry,Customer_2609,Large,Entrepreneur,107317.42,2
2020-02-24,721.21,712.57,Los Angeles,Germany,Electronics,Customer_2610,Medium,Teacher,72948.97,2
2020-02-25,825.86,1079.28,Philadelphia,UK,Toys,Customer_2611,Medium,Accountant,78688.69,2
2020-02-26,232.48,1322.83,San Diego,Canada,Jewelry,Customer_2612,Small,Teacher,79632.05,2
2020-02-27,342.77,2788.61,Phoenix,Canada,Automotive,Customer_2613,Small,Engineer,102505.29,2
2020-02-28,231.49,3185.97,Dallas,Germany,Jewelry,Customer_2614,Large,Manager,141998.69,2
2020-02-29,457.65,2247.44,Los Angeles,Germany,Electronics,Customer_2615,Large,Salesperson,67084.24,2
2020-03-01,886.21,986.55,San Antonio,Germany,Toys,Customer_2616,Small,Artist,39304.22,3
2020-03-02,351.76,283.2,Philadelphia,USA,Home & Garden,Customer_2617,Large,Artist,24501.33,3
2020-03-03,380.72,3468.46,Philadelphia,USA,Beauty,Customer_2618,Small,Salesperson,92695.59,3
2020-03-04,861.76,8202.92,Houston,Canada,Automotive,Customer_2619,Medium,Accountant,106187.31,3
2020-03-05,520.22,2933.24,San Jose,Germany,Home & Garden,Customer_2620,Large,Engineer,72557.41,3
2020-03-06,540.09,2406.99,Dallas,USA,Clothing,Customer_2621,Medium,Engineer,129909.14,3
2020-03-07,862.19,2113.0,Philadelphia,Canada,Toys,Customer_2622,Small,Student,24387.7,3
2020-03-08,495.62,5657.8,San Diego,Mexico,Books,Customer_2623,Large,Manager,123188.69,3
2020-03-09,684.74,3719.08,San Diego,Germany,Electronics,Customer_2624,Small,Lawyer,123183.6,3
2020-03-10,94.79,1999.43,Houston,USA,Food & Beverage,Customer_2625,Medium,Doctor,271945.76,3
2020-03-11,186.85,695.48,Phoenix,Canada,Home & Garden,Customer_2626,Large,Accountant,99013.18,3
2020-03-12,410.33,5931.3,Los Angeles,Germany,Beauty,Customer_2627,Medium,Doctor,209547.98,3
2020-03-13,499.89,5178.11,Houston,Canada,Jewelry,Customer_2628,Medium,Doctor,221913.71,3
2020-03-14,966.08,2937.36,Philadelphia,Mexico,Jewelry,Customer_2629,Small,Salesperson,36374.63,3
2020-03-15,970.95,3200.62,Los Angeles,Canada,Books,Customer_2630,Medium,Artist,48435.19,3
2020-03-16,852.69,712.8,Los Angeles,Canada,Jewelry,Customer_2631,Medium,Artist,31622.02,3
2020-03-17,322.44,2683.64,San Jose,Mexico,Jewelry,Customer_2632,Medium,Lawyer,115425.23,3
2020-03-18,964.39,2465.35,San Antonio,UK,Jewelry,Customer_2633,Small,Salesperson,76291.28,3
2020-03-19,692.45,4805.81,San Jose,Germany,Electronics,Customer_2634,Medium,Doctor,282251.23,3
2020-03-20,399.01,2820.55,Phoenix,Mexico,Clothing,Customer_2635,Small,Entrepreneur,231690.47,3
2020-03-21,704.66,772.66,Chicago,Mexico,Home & Garden,Customer_2636,Large,Artist,32464.96,3
2020-03-22,26.36,12.0,Chicago,Germany,Food & Beverage,Customer_2637,Large,Accountant,95412.29,3
2020-03-23,154.69,285.81,San Antonio,Canada,Automotive,Customer_2638,Small,Accountant,110983.09,3
2020-03-24,831.39,4737.56,Chicago,USA,Home & Garden,Customer_2639,Large,Student,26224.78,3
2020-03-25,649.12,1529.64,San Jose,Germany,Books,Customer_2640,Medium,Teacher,74750.29,3
2020-03-26,370.55,3582.76,Phoenix,Mexico,Jewelry,Customer_2641,Medium,Entrepreneur,291449.6,3
2020-03-27,505.66,953.74,Los Angeles,Canada,Beauty,Customer_2642,Small,Artist,65112.57,3
2020-03-28,906.09,2840.57,Chicago,UK,Automotive,Customer_2643,Medium,Engineer,72605.81,3
2020-03-29,635.26,802.87,Houston,Canada,Toys,Customer_2644,Large,Artist,40896.48,3
2020-03-30,404.17,1302.05,New York,USA,Beauty,Customer_2645,Large,Student,20843.24,3
2020-03-31,129.12,94.61,Houston,Canada,Automotive,Customer_2646,Small,Accountant,85790.7,3
2020-04-01,300.81,4239.15,Houston,USA,Food & Beverage,Customer_2647,Large,Doctor,285815.27,4
2020-04-02,978.56,11600.14,Chicago,UK,Toys,Customer_2648,Large,Engineer,138686.69,4
2020-04-03,442.99,2940.75,San Jose,UK,Jewelry,Customer_2649,Large,Salesperson,39416.78,4
2020-04-04,477.12,3882.53,Dallas,Canada,Books,Customer_2650,Small,Manager,92462.65,4
2020-04-05,503.61,916.37,Chicago,Germany,Toys,Customer_2651,Small,Doctor,171528.11,4
2020-04-06,885.26,5206.87,Los Angeles,Germany,Home & Garden,Customer_2652,Medium,Manager,107796.7,4
2020-04-07,607.89,2489.38,San Antonio,Germany,Sports,Customer_2653,Large,Entrepreneur,326646.93,4
2020-04-08,696.74,2585.64,Dallas,UK,Food & Beverage,Customer_2654,Large,Teacher,76111.04,4
2020-04-09,395.52,1442.04,Philadelphia,USA,Food & Beverage,Customer_2655,Small,Engineer,146606.24,4
2020-04-10,38.8,57.54,Phoenix,Mexico,Beauty,Customer_2656,Large,Lawyer,191112.5,4
2020-04-11,931.66,11451.57,New York,Canada,Beauty,Customer_2657,Medium,Engineer,135434.33,4
2020-04-12,949.64,7963.88,Chicago,USA,Toys,Customer_2658,Large,Artist,51512.13,4
2020-04-13,949.66,3450.71,Dallas,Mexico,Toys,Customer_2659,Small,Accountant,64582.89,4
2020-04-14,944.25,3255.14,San Diego,UK,Clothing,Customer_2660,Large,Artist,51481.3,4
2020-04-15,817.09,2743.04,Dallas,Mexico,Automotive,Customer_2661,Medium,Artist,53304.96,4
2020-04-16,687.75,3507.02,San Diego,UK,Books,Customer_2662,Medium,Entrepreneur,384105.9,4
2020-04-17,846.06,7790.48,New York,UK,Electronics,Customer_2663,Small,Doctor,143976.6,4
2020-04-18,604.54,2889.74,San Diego,USA,Home & Garden,Customer_2664,Medium,Lawyer,142612.76,4
2020-04-19,143.03,184.29,San Diego,Germany,Sports,Customer_2665,Large,Lawyer,141884.67,4
2020-04-20,397.31,2101.83,Phoenix,Germany,Books,Customer_2666,Medium,Artist,77566.38,4
